suite_name	timestamp	seed	model_name	experiment_id	dataset_name	evaluator_name	method_id	display_name	sequence_index	worker_id	cuda_visible_devices	run_name	train_subset	val_subset	metrics_path	predictions_path	diagnostics_path	log_path
c3_efficiency	20260326_152111	42	qwen2_vl	vlguard	vlguard	raw	zero_shot	Zero-shot	24	main	inherit	c3_efficiency_vlguard_seed42_zero_shot_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/vlguard/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/vlguard/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_zero_shot_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_zero_shot_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_zero_shot_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_zero_shot_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	vlguard	vlguard	raw	sav	SAV	25	main	inherit	c3_efficiency_vlguard_seed42_sav_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/vlguard/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/vlguard/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_sav_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_sav_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_sav_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_sav_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	vlguard	vlguard	raw	rsev2	RSEv2	26	main	inherit	c3_efficiency_vlguard_seed42_rsev2_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/vlguard/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/vlguard/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_rsev2_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_rsev2_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_rsev2_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_rsev2_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	vlguard	vlguard	raw	mimic	MimIC	27	main	inherit	c3_efficiency_vlguard_seed42_mimic_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/vlguard/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/vlguard/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_mimic_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_mimic_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_mimic_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_mimic_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	vlguard	vlguard	raw	i2cl	I2CL	28	main	inherit	c3_efficiency_vlguard_seed42_i2cl_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/vlguard/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/vlguard/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_i2cl_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_i2cl_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_i2cl_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_i2cl_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	vlguard	vlguard	raw	stv	STV	29	main	inherit	c3_efficiency_vlguard_seed42_stv_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/vlguard/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/vlguard/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_stv_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_stv_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_stv_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_vlguard_seed42_stv_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	blink_semantic_correspondence	blink_semantic_correspondence	raw	zero_shot	Zero-shot	30	main	inherit	c3_efficiency_blink_semantic_correspondence_seed42_zero_shot_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/blink_semantic_correspondence/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/blink_semantic_correspondence/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_zero_shot_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_zero_shot_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_zero_shot_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_zero_shot_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	blink_semantic_correspondence	blink_semantic_correspondence	raw	sav	SAV	31	main	inherit	c3_efficiency_blink_semantic_correspondence_seed42_sav_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/blink_semantic_correspondence/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/blink_semantic_correspondence/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_sav_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_sav_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_sav_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_sav_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	blink_semantic_correspondence	blink_semantic_correspondence	raw	rsev2	RSEv2	32	main	inherit	c3_efficiency_blink_semantic_correspondence_seed42_rsev2_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/blink_semantic_correspondence/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/blink_semantic_correspondence/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_rsev2_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_rsev2_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_rsev2_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_rsev2_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	blink_semantic_correspondence	blink_semantic_correspondence	raw	i2cl	I2CL	34	main	inherit	c3_efficiency_blink_semantic_correspondence_seed42_i2cl_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/blink_semantic_correspondence/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/blink_semantic_correspondence/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_i2cl_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_i2cl_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_i2cl_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_i2cl_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen2_vl	blink_semantic_correspondence	blink_semantic_correspondence	raw	stv	STV	35	main	inherit	c3_efficiency_blink_semantic_correspondence_seed42_stv_qwen2_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/blink_semantic_correspondence/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/blink_semantic_correspondence/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_stv_qwen2_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_stv_qwen2_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_stv_qwen2_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_blink_semantic_correspondence_seed42_stv_qwen2_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen3_vl	cub_fgvc	cub	raw	zero_shot	Zero-shot	36	main	inherit	c3_efficiency_cub_fgvc_seed42_zero_shot_qwen3_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_zero_shot_qwen3_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_zero_shot_qwen3_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_zero_shot_qwen3_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_zero_shot_qwen3_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen3_vl	cub_fgvc	cub	raw	sav	SAV	37	main	inherit	c3_efficiency_cub_fgvc_seed42_sav_qwen3_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_sav_qwen3_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_sav_qwen3_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_sav_qwen3_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_sav_qwen3_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen3_vl	cub_fgvc	cub	raw	rsev2	RSEv2	38	main	inherit	c3_efficiency_cub_fgvc_seed42_rsev2_qwen3_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_rsev2_qwen3_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_rsev2_qwen3_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_rsev2_qwen3_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_rsev2_qwen3_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen3_vl	cub_fgvc	cub	raw	mimic	MimIC	39	main	inherit	c3_efficiency_cub_fgvc_seed42_mimic_qwen3_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_mimic_qwen3_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_mimic_qwen3_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_mimic_qwen3_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_mimic_qwen3_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen3_vl	cub_fgvc	cub	raw	i2cl	I2CL	40	main	inherit	c3_efficiency_cub_fgvc_seed42_i2cl_qwen3_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_i2cl_qwen3_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_i2cl_qwen3_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_i2cl_qwen3_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_i2cl_qwen3_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen3_vl	cub_fgvc	cub	raw	stv	STV	41	main	inherit	c3_efficiency_cub_fgvc_seed42_stv_qwen3_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_stv_qwen3_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_stv_qwen3_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_stv_qwen3_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_cub_fgvc_seed42_stv_qwen3_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen3_vl	eurosat_fgvc	eurosat	raw	zero_shot	Zero-shot	42	main	inherit	c3_efficiency_eurosat_fgvc_seed42_zero_shot_qwen3_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_zero_shot_qwen3_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_zero_shot_qwen3_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_zero_shot_qwen3_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_zero_shot_qwen3_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen3_vl	eurosat_fgvc	eurosat	raw	sav	SAV	43	main	inherit	c3_efficiency_eurosat_fgvc_seed42_sav_qwen3_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_sav_qwen3_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_sav_qwen3_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_sav_qwen3_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_sav_qwen3_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen3_vl	eurosat_fgvc	eurosat	raw	rsev2	RSEv2	44	main	inherit	c3_efficiency_eurosat_fgvc_seed42_rsev2_qwen3_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_rsev2_qwen3_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_rsev2_qwen3_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_rsev2_qwen3_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_rsev2_qwen3_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen3_vl	eurosat_fgvc	eurosat	raw	mimic	MimIC	45	main	inherit	c3_efficiency_eurosat_fgvc_seed42_mimic_qwen3_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_mimic_qwen3_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_mimic_qwen3_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_mimic_qwen3_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_mimic_qwen3_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen3_vl	eurosat_fgvc	eurosat	raw	i2cl	I2CL	46	main	inherit	c3_efficiency_eurosat_fgvc_seed42_i2cl_qwen3_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_i2cl_qwen3_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_i2cl_qwen3_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_i2cl_qwen3_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_i2cl_qwen3_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen3_vl	eurosat_fgvc	eurosat	raw	stv	STV	47	main	inherit	c3_efficiency_eurosat_fgvc_seed42_stv_qwen3_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/eurosat_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_stv_qwen3_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_stv_qwen3_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_stv_qwen3_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_eurosat_fgvc_seed42_stv_qwen3_vl_20260326_152111.log
c3_efficiency	20260326_152111	42	qwen3_vl	naturalbench_vqa	naturalbench_vqa	raw	zero_shot	Zero-shot	48	main	inherit	c3_efficiency_naturalbench_vqa_seed42_zero_shot_qwen3_vl_20260326_152111	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/naturalbench_vqa/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_152111_c3_efficiency/seed_42/naturalbench_vqa/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_zero_shot_qwen3_vl_20260326_152111.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_zero_shot_qwen3_vl_20260326_152111.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_zero_shot_qwen3_vl_20260326_152111.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_152111_c3_efficiency/c3_efficiency_naturalbench_vqa_seed42_zero_shot_qwen3_vl_20260326_152111.log
