suite_name	timestamp	seed	model_name	experiment_id	dataset_name	evaluator_name	method_id	display_name	run_name	train_subset	val_subset	metrics_path	predictions_path	diagnostics_path	log_path
c1_main_results	20260325_075310	42	qwen2_vl	vizwiz	vizwiz	raw	sav	SAV	c1_main_results_vizwiz_seed42_sav_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/vizwiz/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/vizwiz/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vizwiz_seed42_sav_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vizwiz_seed42_sav_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vizwiz_seed42_sav_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_vizwiz_seed42_sav_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	vizwiz	vizwiz	raw	rsev2	RSEv2	c1_main_results_vizwiz_seed42_rsev2_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/vizwiz/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/vizwiz/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vizwiz_seed42_rsev2_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vizwiz_seed42_rsev2_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vizwiz_seed42_rsev2_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_vizwiz_seed42_rsev2_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	vlguard	vlguard	raw	zero_shot	Zero-shot	c1_main_results_vlguard_seed42_zero_shot_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/vlguard/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/vlguard/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vlguard_seed42_zero_shot_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vlguard_seed42_zero_shot_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vlguard_seed42_zero_shot_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_vlguard_seed42_zero_shot_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	vlguard	vlguard	raw	sav	SAV	c1_main_results_vlguard_seed42_sav_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/vlguard/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/vlguard/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vlguard_seed42_sav_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vlguard_seed42_sav_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vlguard_seed42_sav_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_vlguard_seed42_sav_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	vlguard	vlguard	raw	rsev2	RSEv2	c1_main_results_vlguard_seed42_rsev2_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/vlguard/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/vlguard/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vlguard_seed42_rsev2_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vlguard_seed42_rsev2_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_vlguard_seed42_rsev2_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_vlguard_seed42_rsev2_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	mhalubench_val_v01	mhalubench	raw	zero_shot	Zero-shot	c1_main_results_mhalubench_val_v01_seed42_zero_shot_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/mhalubench_val_v01/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/mhalubench_val_v01/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v01_seed42_zero_shot_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v01_seed42_zero_shot_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v01_seed42_zero_shot_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v01_seed42_zero_shot_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	mhalubench_val_v01	mhalubench	raw	sav	SAV	c1_main_results_mhalubench_val_v01_seed42_sav_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/mhalubench_val_v01/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/mhalubench_val_v01/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v01_seed42_sav_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v01_seed42_sav_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v01_seed42_sav_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v01_seed42_sav_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	mhalubench_val_v01	mhalubench	raw	rsev2	RSEv2	c1_main_results_mhalubench_val_v01_seed42_rsev2_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/mhalubench_val_v01/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/mhalubench_val_v01/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v01_seed42_rsev2_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v01_seed42_rsev2_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v01_seed42_rsev2_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v01_seed42_rsev2_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	mhalubench_val_v02	mhalubench	raw	zero_shot	Zero-shot	c1_main_results_mhalubench_val_v02_seed42_zero_shot_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/mhalubench_val_v02/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/mhalubench_val_v02/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v02_seed42_zero_shot_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v02_seed42_zero_shot_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v02_seed42_zero_shot_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v02_seed42_zero_shot_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	mhalubench_val_v02	mhalubench	raw	sav	SAV	c1_main_results_mhalubench_val_v02_seed42_sav_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/mhalubench_val_v02/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/mhalubench_val_v02/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v02_seed42_sav_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v02_seed42_sav_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v02_seed42_sav_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v02_seed42_sav_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	mhalubench_val_v02	mhalubench	raw	rsev2	RSEv2	c1_main_results_mhalubench_val_v02_seed42_rsev2_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/mhalubench_val_v02/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/mhalubench_val_v02/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v02_seed42_rsev2_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v02_seed42_rsev2_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v02_seed42_rsev2_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_mhalubench_val_v02_seed42_rsev2_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_art_style	blink_art_style	raw	zero_shot	Zero-shot	c1_main_results_blink_art_style_seed42_zero_shot_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_art_style/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_art_style/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_art_style_seed42_zero_shot_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_art_style_seed42_zero_shot_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_art_style_seed42_zero_shot_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_art_style_seed42_zero_shot_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_art_style	blink_art_style	raw	sav	SAV	c1_main_results_blink_art_style_seed42_sav_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_art_style/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_art_style/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_art_style_seed42_sav_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_art_style_seed42_sav_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_art_style_seed42_sav_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_art_style_seed42_sav_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_art_style	blink_art_style	raw	rsev2	RSEv2	c1_main_results_blink_art_style_seed42_rsev2_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_art_style/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_art_style/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_art_style_seed42_rsev2_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_art_style_seed42_rsev2_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_art_style_seed42_rsev2_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_art_style_seed42_rsev2_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_counting	blink_counting	raw	zero_shot	Zero-shot	c1_main_results_blink_counting_seed42_zero_shot_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_counting/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_counting/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_counting_seed42_zero_shot_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_counting_seed42_zero_shot_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_counting_seed42_zero_shot_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_counting_seed42_zero_shot_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_counting	blink_counting	raw	sav	SAV	c1_main_results_blink_counting_seed42_sav_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_counting/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_counting/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_counting_seed42_sav_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_counting_seed42_sav_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_counting_seed42_sav_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_counting_seed42_sav_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_counting	blink_counting	raw	rsev2	RSEv2	c1_main_results_blink_counting_seed42_rsev2_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_counting/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_counting/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_counting_seed42_rsev2_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_counting_seed42_rsev2_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_counting_seed42_rsev2_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_counting_seed42_rsev2_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_forensic_detection	blink_forensic_detection	raw	zero_shot	Zero-shot	c1_main_results_blink_forensic_detection_seed42_zero_shot_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_forensic_detection/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_forensic_detection/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_forensic_detection_seed42_zero_shot_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_forensic_detection_seed42_zero_shot_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_forensic_detection_seed42_zero_shot_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_forensic_detection_seed42_zero_shot_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_forensic_detection	blink_forensic_detection	raw	sav	SAV	c1_main_results_blink_forensic_detection_seed42_sav_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_forensic_detection/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_forensic_detection/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_forensic_detection_seed42_sav_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_forensic_detection_seed42_sav_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_forensic_detection_seed42_sav_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_forensic_detection_seed42_sav_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_forensic_detection	blink_forensic_detection	raw	rsev2	RSEv2	c1_main_results_blink_forensic_detection_seed42_rsev2_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_forensic_detection/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_forensic_detection/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_forensic_detection_seed42_rsev2_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_forensic_detection_seed42_rsev2_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_forensic_detection_seed42_rsev2_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_forensic_detection_seed42_rsev2_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_functional_correspondence	blink_functional_correspondence	raw	zero_shot	Zero-shot	c1_main_results_blink_functional_correspondence_seed42_zero_shot_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_functional_correspondence/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_functional_correspondence/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_functional_correspondence_seed42_zero_shot_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_functional_correspondence_seed42_zero_shot_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_functional_correspondence_seed42_zero_shot_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_functional_correspondence_seed42_zero_shot_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_functional_correspondence	blink_functional_correspondence	raw	sav	SAV	c1_main_results_blink_functional_correspondence_seed42_sav_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_functional_correspondence/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_functional_correspondence/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_functional_correspondence_seed42_sav_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_functional_correspondence_seed42_sav_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_functional_correspondence_seed42_sav_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_functional_correspondence_seed42_sav_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_functional_correspondence	blink_functional_correspondence	raw	rsev2	RSEv2	c1_main_results_blink_functional_correspondence_seed42_rsev2_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_functional_correspondence/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_functional_correspondence/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_functional_correspondence_seed42_rsev2_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_functional_correspondence_seed42_rsev2_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_functional_correspondence_seed42_rsev2_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_functional_correspondence_seed42_rsev2_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_iq_test	blink_iq_test	raw	zero_shot	Zero-shot	c1_main_results_blink_iq_test_seed42_zero_shot_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_iq_test/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_iq_test/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_iq_test_seed42_zero_shot_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_iq_test_seed42_zero_shot_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_iq_test_seed42_zero_shot_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_iq_test_seed42_zero_shot_qwen2_vl_20260325_075310.log
c1_main_results	20260325_075310	42	qwen2_vl	blink_iq_test	blink_iq_test	raw	sav	SAV	c1_main_results_blink_iq_test_seed42_sav_qwen2_vl_20260325_075310	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_iq_test/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_075310_c1_main_results/seed_42/blink_iq_test/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_iq_test_seed42_sav_qwen2_vl_20260325_075310.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_iq_test_seed42_sav_qwen2_vl_20260325_075310.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_075310_c1_main_results/c1_main_results_blink_iq_test_seed42_sav_qwen2_vl_20260325_075310.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_075310_c1_main_results/c1_main_results_blink_iq_test_seed42_sav_qwen2_vl_20260325_075310.log
